Order_ID,Order_Date,Ship_Date,Year,Month,Quarter,Customer_ID,Customer_Name,Segment,Country,State,City,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Delivery_Days,Profit_Margin,Payment_Mode,Ship_Mode
ORD03992,2024-08-24,2024-08-29,2024,August,Q3,CUST9955,Neha,Corporate,India,Delhi,New Delhi,North,Office Supplies,Pen,Pen,6945.27,10,10,186.85,5,2.69,Cash,Standard Class
ORD03993,2024-08-26,2024-08-29,2024,August,Q3,CUST1042,Pooja,Home Office,India,Maharashtra,Pune,West,Office Supplies,Marker,Marker,4498.98,4,5,1006.42,3,22.37,Cash,First Class
ORD03994,2024-09-17,2024-09-24,2024,September,Q3,CUST9994,Rahul,Home Office,India,Maharashtra,Pune,West,Technology,Laptop,Laptop,7882.73,3,15,856.39,7,10.86,Debit Card,First Class
ORD03995,2024-08-30,2024-09-03,2024,August,Q3,CUST1051,Riya,Home Office,India,Karnataka,Bengaluru,South,Furniture,Bookcase,Bookcase,7963.46,2,20,1939.24,4,24.35,Net Banking,Second Class
ORD03996,2024-09-29,2024-10-02,2024,September,Q3,CUST1529,Rohan,Home Office,India,Gujarat,Ahmedabad,West,Office Supplies,Notebook,Notebook,6616.8,4,5,198.17,3,2.99,Debit Card,First Class
ORD03997,2024-02-18,2024-02-21,2024,February,Q1,CUST8346,Nisha,Corporate,India,Gujarat,Surat,West,Furniture,Sofa,Sofa,2885.32,1,0,173.68,3,6.02,Credit Card,Same Day
ORD03998,2023-01-12,2023-01-18,2023,January,Q1,CUST9117,Rahul,Corporate,India,Karnataka,Mysuru,South,Furniture,Table,Table,1344.68,9,0,61.33,6,4.56,Debit Card,Standard Class
ORD03999,2023-04-29,2023-04-30,2023,April,Q2,CUST7632,Rahul,Consumer,India,Karnataka,Mysuru,South,Technology,Printer,Printer,2253.29,9,10,246.43,1,10.94,Debit Card,Same Day
ORD04000,2023-03-23,2023-03-27,2023,March,Q1,CUST7201,Saurabh,Consumer,India,Delhi,New Delhi,North,Office Supplies,Notebook,Notebook,9102.69,6,5,-122.27,4,-1.34,UPI,First Class
ORD04001,2024-06-06,2024-06-07,2024,June,Q2,CUST5807,Sneha,Consumer,India,Karnataka,Mysuru,South,Technology,Mouse,Mouse,7258.63,10,0,1383.13,1,19.05,Debit Card,Same Day
ORD04002,2023-01-18,2023-01-22,2023,January,Q1,CUST4122,Karan,Consumer,India,Karnataka,Mysuru,South,Technology,Keyboard,Keyboard,1138.39,5,15,310.67,4,27.29,Debit Card,Standard Class
ORD04003,2024-12-22,2024-12-27,2024,December,Q4,CUST8131,Akash,Corporate,India,Karnataka,Bengaluru,South,Furniture,Table,Table,5771.03,5,20,446.12,5,7.73,Debit Card,Standard Class
ORD04004,2024-07-23,2024-07-24,2024,July,Q3,CUST5726,Priya,Corporate,India,Gujarat,Ahmedabad,West,Office Supplies,Marker,Marker,7614.08,6,20,305.16,1,4.01,Cash,Second Class
ORD04005,2023-04-18,2023-04-20,2023,April,Q2,CUST7396,Priya,Home Office,India,Bihar,Patna,East,Technology,Mouse,Mouse,6996.4,5,10,-252.58,2,-3.61,UPI,Same Day
ORD04006,2023-01-23,2023-01-28,2023,January,Q1,CUST5772,Anjali,Consumer,India,Gujarat,Ahmedabad,West,Furniture,Table,Table,8426.2,10,5,900.42,5,10.69,Cash,Second Class
ORD04007,2024-09-13,2024-09-18,2024,September,Q3,CUST1501,Amit,Corporate,India,Delhi,New Delhi,North,Technology,Keyboard,Keyboard,6439.59,6,15,176.66,5,2.74,UPI,First Class
ORD04008,2023-02-28,2023-03-04,2023,February,Q1,CUST4437,Ritika,Corporate,India,Bihar,Darbhanga,East,Office Supplies,Marker,Marker,6835.32,3,5,1505.71,4,22.03,Debit Card,Second Class
ORD04009,2023-10-19,2023-10-20,2023,October,Q4,CUST4869,Saurabh,Corporate,India,Bihar,Patna,East,Office Supplies,Paper,Paper,4837.49,2,0,804.01,1,16.62,Debit Card,Same Day
ORD04010,2023-05-12,2023-05-18,2023,May,Q2,CUST3173,Karan,Home Office,India,Bihar,Darbhanga,East,Office Supplies,Paper,Paper,4671.99,10,5,1228.42,6,26.29,Debit Card,Same Day
ORD04011,2023-12-03,2023-12-10,2023,December,Q4,CUST8399,Akash,Consumer,India,Maharashtra,Pune,West,Furniture,Bookcase,Bookcase,5079.12,8,10,1242.52,7,24.46,UPI,Standard Class
ORD04012,2024-07-05,2024-07-11,2024,July,Q3,CUST5552,Anjali,Consumer,India,Gujarat,Surat,West,Technology,Keyboard,Keyboard,8053.25,1,5,754.4,6,9.37,Net Banking,Second Class
ORD04013,2024-11-22,2024-11-26,2024,November,Q4,CUST7339,Riya,Corporate,India,Bihar,Darbhanga,East,Technology,Keyboard,Keyboard,2454.83,2,5,226.16,4,9.21,Net Banking,Same Day
ORD04014,2024-06-14,2024-06-18,2024,June,Q2,CUST4801,Akash,Consumer,India,Gujarat,Surat,West,Office Supplies,Notebook,Notebook,8296.93,9,15,246.18,4,2.97,Credit Card,Standard Class
ORD04015,2024-09-16,2024-09-17,2024,September,Q3,CUST5612,Anjali,Corporate,India,Gujarat,Ahmedabad,West,Technology,Laptop,Laptop,5339.48,10,10,1239.47,1,23.21,Debit Card,First Class
ORD04016,2023-11-04,2023-11-07,2023,November,Q4,CUST6630,Ankit,Corporate,India,Maharashtra,Pune,West,Furniture,Bookcase,Bookcase,3664.08,3,10,640.38,3,17.48,Net Banking,Same Day
ORD04017,2024-10-26,2024-10-28,2024,October,Q4,CUST8787,Karan,Consumer,India,Delhi,New Delhi,North,Office Supplies,Paper,Paper,2607.19,5,15,-30.64,2,-1.18,Debit Card,First Class
ORD04018,2023-01-08,2023-01-10,2023,January,Q1,CUST8354,Shweta,Consumer,India,Delhi,New Delhi,North,Office Supplies,Notebook,Notebook,7984.97,5,15,-122.66,2,-1.54,Net Banking,Standard Class
ORD04019,2024-10-29,2024-11-04,2024,October,Q4,CUST7097,Shweta,Corporate,India,Maharashtra,Pune,West,Technology,Laptop,Laptop,2859.54,1,20,712.85,6,24.93,Debit Card,Same Day
ORD04020,2024-08-12,2024-08-18,2024,August,Q3,CUST4531,Simran,Home Office,India,Delhi,New Delhi,North,Technology,Laptop,Laptop,3595.4,2,5,1044.7,6,29.06,UPI,First Class
ORD04021,2023-09-08,2023-09-09,2023,September,Q3,CUST8852,Riya,Consumer,India,Bihar,Darbhanga,East,Office Supplies,Marker,Marker,9801.4,5,15,430.25,1,4.39,Net Banking,Same Day
ORD04022,2023-03-13,2023-03-17,2023,March,Q1,CUST4809,Pooja,Home Office,India,Maharashtra,Pune,West,Technology,Mouse,Mouse,601.59,9,15,118.38,4,19.68,Debit Card,Second Class
ORD04023,2024-02-24,2024-02-26,2024,February,Q1,CUST5966,Simran,Home Office,India,Gujarat,Ahmedabad,West,Furniture,Chair,Chair,4619.67,4,5,-68.08,2,-1.47,Debit Card,First Class
ORD04024,2024-08-03,2024-08-07,2024,August,Q3,CUST8414,Rahul,Corporate,India,Delhi,New Delhi,North,Technology,Mouse,Mouse,7133.72,6,10,-278.85,4,-3.91,UPI,Same Day
ORD04025,2023-10-22,2023-10-23,2023,October,Q4,CUST3162,Priya,Home Office,India,Karnataka,Mysuru,South,Furniture,Sofa,Sofa,8727.93,10,10,-12.84,1,-0.15,Debit Card,Same Day
ORD04026,2024-06-27,2024-07-02,2024,June,Q2,CUST5089,Karan,Home Office,India,Maharashtra,Mumbai,West,Office Supplies,Notebook,Notebook,1447.66,2,5,16.63,5,1.15,UPI,Standard Class
ORD04027,2023-11-26,2023-11-27,2023,November,Q4,CUST5733,Nisha,Corporate,India,Delhi,New Delhi,North,Furniture,Sofa,Sofa,9610.61,4,15,1851.09,1,19.26,Net Banking,Same Day
ORD04028,2024-09-07,2024-09-09,2024,September,Q3,CUST4580,Sneha,Consumer,India,Gujarat,Surat,West,Office Supplies,Notebook,Notebook,8053.44,1,0,718.14,2,8.92,Credit Card,Second Class
ORD04029,2023-12-01,2023-12-06,2023,December,Q4,CUST5373,Ankit,Corporate,India,Karnataka,Bengaluru,South,Technology,Laptop,Laptop,3495.86,6,15,112.11,5,3.21,Debit Card,Same Day
ORD04030,2023-09-05,2023-09-07,2023,September,Q3,CUST4917,Vikas,Corporate,India,Delhi,New Delhi,North,Technology,Mouse,Mouse,4910.35,10,5,702.87,2,14.31,Net Banking,First Class
ORD04031,2024-04-03,2024-04-07,2024,April,Q2,CUST7197,Neha,Corporate,India,Maharashtra,Mumbai,West,Furniture,Sofa,Sofa,6391.39,5,10,255.6,4,4.0,UPI,First Class
ORD04032,2023-03-21,2023-03-26,2023,March,Q1,CUST6029,Neha,Home Office,India,Delhi,New Delhi,North,Technology,Laptop,Laptop,9496.81,1,5,89.42,5,0.94,Debit Card,Second Class
ORD04033,2023-08-06,2023-08-09,2023,August,Q3,CUST8013,Nisha,Home Office,India,Madhya Pradesh,Indore,Central,Office Supplies,Marker,Marker,9663.4,6,5,-432.92,3,-4.48,Credit Card,First Class
ORD04034,2023-10-15,2023-10-21,2023,October,Q4,CUST7740,Arjun,Home Office,India,Bihar,Patna,East,Furniture,Chair,Chair,4915.03,4,20,327.73,6,6.67,UPI,Same Day
ORD04035,2024-06-09,2024-06-14,2024,June,Q2,CUST3833,Deepak,Home Office,India,Karnataka,Mysuru,South,Office Supplies,Notebook,Notebook,4601.41,2,20,688.98,5,14.97,Cash,First Class
ORD04036,2023-07-04,2023-07-07,2023,July,Q3,CUST8042,Ankit,Home Office,India,Madhya Pradesh,Indore,Central,Technology,Printer,Printer,4468.77,6,10,425.41,3,9.52,Debit Card,Standard Class
ORD04037,2023-03-16,2023-03-18,2023,March,Q1,CUST5216,Amit,Corporate,India,Bihar,Patna,East,Furniture,Sofa,Sofa,7380.69,8,10,1402.75,2,19.01,Credit Card,Standard Class
ORD04038,2024-11-16,2024-11-19,2024,November,Q4,CUST1849,Nisha,Home Office,India,Gujarat,Surat,West,Furniture,Sofa,Sofa,8366.06,9,5,313.61,3,3.75,Credit Card,First Class
ORD04039,2024-09-23,2024-09-24,2024,September,Q3,CUST8058,Priya,Consumer,India,Bihar,Darbhanga,East,Furniture,Table,Table,6173.38,1,15,955.75,1,15.48,Net Banking,First Class
ORD04040,2023-09-02,2023-09-09,2023,September,Q3,CUST1018,Pooja,Consumer,India,Gujarat,Surat,West,Furniture,Bookcase,Bookcase,3823.43,3,10,459.27,7,12.01,Credit Card,First Class
ORD04041,2024-07-14,2024-07-15,2024,July,Q3,CUST6250,Karan,Home Office,India,Bihar,Darbhanga,East,Furniture,Sofa,Sofa,3275.07,5,5,-1.16,1,-0.04,Cash,Standard Class
ORD04042,2023-12-30,2023-12-31,2023,December,Q4,CUST8737,Shweta,Corporate,India,Gujarat,Ahmedabad,West,Office Supplies,Pen,Pen,2295.25,2,20,-30.0,1,-1.31,UPI,Standard Class
ORD04043,2023-10-06,2023-10-12,2023,October,Q4,CUST4428,Rohan,Home Office,India,Karnataka,Bengaluru,South,Office Supplies,Notebook,Notebook,6894.08,1,5,1249.58,6,18.13,Net Banking,Second Class
ORD04044,2024-12-24,2024-12-27,2024,December,Q4,CUST7269,Ankit,Home Office,India,Bihar,Patna,East,Furniture,Sofa,Sofa,9515.94,6,10,1954.45,3,20.54,Credit Card,Same Day
ORD04045,2023-08-23,2023-08-28,2023,August,Q3,CUST4981,Simran,Home Office,India,Karnataka,Mysuru,South,Technology,Mouse,Mouse,710.05,9,5,184.25,5,25.95,Credit Card,Second Class
ORD04046,2024-05-31,2024-06-05,2024,May,Q2,CUST6792,Arjun,Home Office,India,Delhi,New Delhi,North,Office Supplies,Paper,Paper,8654.22,2,20,910.1,5,10.52,Debit Card,Second Class
ORD04047,2024-06-05,2024-06-07,2024,June,Q2,CUST8303,Deepak,Consumer,India,Gujarat,Ahmedabad,West,Office Supplies,Paper,Paper,5941.46,8,5,1732.69,2,29.16,Cash,Standard Class
ORD04048,2024-04-06,2024-04-13,2024,April,Q2,CUST5790,Vikas,Corporate,India,Gujarat,Surat,West,Technology,Keyboard,Keyboard,5416.58,7,0,1445.48,7,26.69,UPI,First Class
ORD04049,2023-06-10,2023-06-14,2023,June,Q2,CUST2629,Shweta,Home Office,India,Madhya Pradesh,Bhopal,Central,Office Supplies,Marker,Marker,1013.78,1,5,17.1,4,1.69,Net Banking,Same Day
ORD04050,2023-02-02,2023-02-08,2023,February,Q1,CUST3166,Amit,Corporate,India,Karnataka,Mysuru,South,Technology,Laptop,Laptop,4519.4,10,20,698.99,6,15.47,Credit Card,Second Class
ORD04051,2023-08-02,2023-08-07,2023,August,Q3,CUST1342,Saurabh,Corporate,India,Delhi,New Delhi,North,Technology,Laptop,Laptop,8199.03,8,10,2426.03,5,29.59,Net Banking,First Class
ORD04052,2023-11-02,2023-11-08,2023,November,Q4,CUST5185,Karan,Consumer,India,Bihar,Darbhanga,East,Furniture,Table,Table,4010.74,1,5,-133.98,6,-3.34,Debit Card,Second Class
ORD04053,2024-10-30,2024-11-04,2024,October,Q4,CUST1007,Priya,Consumer,India,Madhya Pradesh,Indore,Central,Office Supplies,Marker,Marker,8051.48,2,20,1300.58,5,16.15,UPI,Standard Class
ORD04054,2024-02-09,2024-02-14,2024,February,Q1,CUST5140,Ankit,Corporate,India,Maharashtra,Pune,West,Technology,Printer,Printer,2145.72,10,0,264.33,5,12.32,Cash,Same Day
ORD04055,2024-05-15,2024-05-21,2024,May,Q2,CUST4603,Nisha,Consumer,India,Bihar,Darbhanga,East,Technology,Mouse,Mouse,7474.64,2,0,1641.76,6,21.96,Debit Card,First Class
ORD04056,2023-04-19,2023-04-25,2023,April,Q2,CUST4159,Rahul,Home Office,India,Bihar,Darbhanga,East,Furniture,Chair,Chair,5096.26,9,5,289.6,6,5.68,Cash,Standard Class
ORD04057,2023-12-05,2023-12-07,2023,December,Q4,CUST1766,Amit,Corporate,India,Madhya Pradesh,Bhopal,Central,Furniture,Table,Table,9742.68,3,0,1774.89,2,18.22,Credit Card,Standard Class
ORD04058,2024-07-17,2024-07-21,2024,July,Q3,CUST1397,Anjali,Consumer,India,Madhya Pradesh,Bhopal,Central,Technology,Keyboard,Keyboard,4200.73,4,0,202.32,4,4.82,Net Banking,Second Class
ORD04059,2023-11-04,2023-11-08,2023,November,Q4,CUST5131,Karan,Corporate,India,Delhi,New Delhi,North,Technology,Printer,Printer,7364.81,4,5,256.03,4,3.48,Cash,Standard Class
ORD04060,2024-10-21,2024-10-23,2024,October,Q4,CUST9052,Arjun,Home Office,India,Bihar,Patna,East,Technology,Laptop,Laptop,1882.76,7,15,255.0,2,13.54,Net Banking,Second Class
ORD04061,2024-04-15,2024-04-17,2024,April,Q2,CUST1417,Deepak,Home Office,India,Delhi,New Delhi,North,Furniture,Chair,Chair,3041.88,1,0,517.47,2,17.01,Credit Card,Same Day
ORD04062,2023-03-04,2023-03-10,2023,March,Q1,CUST6650,Saurabh,Corporate,India,Gujarat,Ahmedabad,West,Office Supplies,Notebook,Notebook,1355.8,2,15,243.0,6,17.92,Debit Card,Same Day
ORD04063,2024-04-05,2024-04-10,2024,April,Q2,CUST1349,Pooja,Home Office,India,Madhya Pradesh,Bhopal,Central,Office Supplies,Paper,Paper,2976.31,8,10,-148.56,5,-4.99,UPI,Same Day
ORD04064,2024-05-15,2024-05-20,2024,May,Q2,CUST2362,Rahul,Home Office,India,Madhya Pradesh,Bhopal,Central,Office Supplies,Paper,Paper,1443.97,10,10,399.64,5,27.68,Net Banking,Second Class
ORD04065,2023-11-19,2023-11-21,2023,November,Q4,CUST4559,Amit,Home Office,India,Madhya Pradesh,Bhopal,Central,Office Supplies,Paper,Paper,8700.08,9,15,276.34,2,3.18,Cash,First Class
ORD04066,2023-09-28,2023-10-03,2023,September,Q3,CUST9923,Rohan,Consumer,India,Karnataka,Bengaluru,South,Furniture,Sofa,Sofa,7828.04,4,0,1275.97,5,16.3,Debit Card,Standard Class
ORD04067,2023-12-12,2023-12-15,2023,December,Q4,CUST8319,Nisha,Consumer,India,Delhi,New Delhi,North,Furniture,Bookcase,Bookcase,9714.87,8,10,784.59,3,8.08,Net Banking,Same Day
ORD04068,2023-12-16,2023-12-17,2023,December,Q4,CUST2706,Riya,Consumer,India,Karnataka,Bengaluru,South,Technology,Printer,Printer,6878.31,9,5,-190.96,1,-2.78,UPI,Standard Class
ORD04069,2023-06-29,2023-07-03,2023,June,Q2,CUST4689,Pooja,Consumer,India,Maharashtra,Pune,West,Office Supplies,Pen,Pen,4083.22,2,15,1173.26,4,28.73,Net Banking,Standard Class
ORD04070,2024-12-31,2025-01-04,2024,December,Q4,CUST2296,Priya,Consumer,India,Madhya Pradesh,Bhopal,Central,Office Supplies,Notebook,Notebook,5482.01,9,20,278.25,4,5.08,Credit Card,Standard Class
ORD04071,2023-11-23,2023-11-29,2023,November,Q4,CUST8610,Riya,Consumer,India,Karnataka,Mysuru,South,Office Supplies,Pen,Pen,1378.66,1,15,270.54,6,19.62,Cash,Standard Class
ORD04072,2023-01-01,2023-01-06,2023,January,Q1,CUST9697,Priya,Home Office,India,Maharashtra,Pune,West,Furniture,Bookcase,Bookcase,6519.59,9,0,527.29,5,8.09,Debit Card,Same Day
ORD04073,2023-06-05,2023-06-09,2023,June,Q2,CUST8930,Sneha,Home Office,India,Bihar,Patna,East,Technology,Printer,Printer,9519.23,2,10,-401.99,4,-4.22,Debit Card,Standard Class
ORD04074,2024-02-25,2024-03-01,2024,February,Q1,CUST8097,Karan,Corporate,India,Delhi,New Delhi,North,Technology,Laptop,Laptop,3176.49,7,20,865.19,5,27.24,Credit Card,Standard Class
ORD04075,2024-03-13,2024-03-18,2024,March,Q1,CUST6500,Sneha,Home Office,India,Karnataka,Mysuru,South,Furniture,Sofa,Sofa,3345.17,10,10,128.08,5,3.83,Debit Card,First Class
ORD04076,2024-01-24,2024-01-29,2024,January,Q1,CUST9050,Riya,Consumer,India,Maharashtra,Pune,West,Furniture,Sofa,Sofa,5435.36,8,15,1295.41,5,23.83,Net Banking,First Class
ORD04077,2023-06-14,2023-06-20,2023,June,Q2,CUST5083,Riya,Home Office,India,Delhi,New Delhi,North,Office Supplies,Marker,Marker,1210.84,1,5,339.1,6,28.01,Cash,Standard Class
ORD04078,2024-10-23,2024-10-30,2024,October,Q4,CUST2257,Nisha,Home Office,India,Karnataka,Bengaluru,South,Office Supplies,Paper,Paper,7991.71,1,15,107.39,7,1.34,Cash,Same Day
ORD04079,2024-05-14,2024-05-18,2024,May,Q2,CUST3474,Vikas,Home Office,India,Madhya Pradesh,Indore,Central,Furniture,Table,Table,7177.68,1,10,608.2,4,8.47,Net Banking,Same Day
ORD04080,2024-06-01,2024-06-08,2024,June,Q2,CUST5772,Neha,Corporate,India,Delhi,New Delhi,North,Technology,Keyboard,Keyboard,4142.49,4,5,928.55,7,22.42,UPI,Standard Class
ORD04081,2024-02-12,2024-02-13,2024,February,Q1,CUST4163,Rahul,Home Office,India,Bihar,Patna,East,Office Supplies,Notebook,Notebook,9635.29,6,15,-54.64,1,-0.57,Net Banking,Standard Class
ORD04082,2023-10-08,2023-10-15,2023,October,Q4,CUST4356,Ritika,Consumer,India,Karnataka,Bengaluru,South,Office Supplies,Pen,Pen,4322.18,5,5,511.44,7,11.83,Credit Card,Same Day
ORD04083,2024-10-06,2024-10-13,2024,October,Q4,CUST5077,Anjali,Corporate,India,Gujarat,Ahmedabad,West,Office Supplies,Marker,Marker,3887.86,8,20,299.82,7,7.71,UPI,First Class
ORD04084,2023-05-28,2023-05-29,2023,May,Q2,CUST9795,Riya,Home Office,India,Madhya Pradesh,Bhopal,Central,Furniture,Bookcase,Bookcase,712.23,8,15,135.28,1,18.99,Credit Card,Second Class
ORD04085,2024-09-09,2024-09-15,2024,September,Q3,CUST4294,Ankit,Corporate,India,Delhi,New Delhi,North,Technology,Mouse,Mouse,4474.9,5,5,81.34,6,1.82,Net Banking,Second Class
ORD04086,2024-10-15,2024-10-17,2024,October,Q4,CUST6499,Priya,Corporate,India,Madhya Pradesh,Bhopal,Central,Office Supplies,Marker,Marker,8197.13,1,20,1892.69,2,23.09,UPI,Standard Class
ORD04087,2024-01-22,2024-01-24,2024,January,Q1,CUST8178,Riya,Consumer,India,Gujarat,Surat,West,Technology,Keyboard,Keyboard,4966.64,9,5,270.47,2,5.45,UPI,Standard Class
ORD04088,2024-04-21,2024-04-25,2024,April,Q2,CUST7594,Pooja,Corporate,India,Maharashtra,Pune,West,Office Supplies,Notebook,Notebook,6453.31,3,20,328.17,4,5.09,Cash,First Class
ORD04089,2024-03-11,2024-03-14,2024,March,Q1,CUST3984,Ankit,Corporate,India,Delhi,New Delhi,North,Office Supplies,Paper,Paper,2512.88,5,15,516.85,3,20.57,Debit Card,Same Day
ORD04090,2023-03-10,2023-03-14,2023,March,Q1,CUST7074,Neha,Corporate,India,Gujarat,Surat,West,Furniture,Bookcase,Bookcase,595.19,10,5,-10.02,4,-1.68,Cash,Second Class
ORD04091,2024-10-19,2024-10-23,2024,October,Q4,CUST1478,Vikas,Consumer,India,Karnataka,Bengaluru,South,Office Supplies,Paper,Paper,266.52,6,10,0.94,4,0.35,Cash,First Class
ORD04092,2024-05-11,2024-05-15,2024,May,Q2,CUST7874,Anjali,Home Office,India,Bihar,Darbhanga,East,Office Supplies,Paper,Paper,876.1,9,0,261.54,4,29.85,Debit Card,First Class
ORD04093,2024-04-12,2024-04-16,2024,April,Q2,CUST1762,Riya,Home Office,India,Delhi,New Delhi,North,Office Supplies,Pen,Pen,3030.34,2,5,6.8,4,0.22,UPI,Second Class
ORD04094,2024-01-07,2024-01-09,2024,January,Q1,CUST5702,Shweta,Home Office,India,Karnataka,Mysuru,South,Office Supplies,Pen,Pen,2561.76,3,10,711.26,2,27.76,Cash,Same Day
ORD04095,2024-05-13,2024-05-17,2024,May,Q2,CUST6782,Anjali,Corporate,India,Delhi,New Delhi,North,Technology,Printer,Printer,5297.57,5,0,411.55,4,7.77,Cash,First Class
ORD04096,2023-10-27,2023-11-02,2023,October,Q4,CUST8578,Pooja,Home Office,India,Delhi,New Delhi,North,Office Supplies,Notebook,Notebook,8759.24,1,0,772.97,6,8.82,Cash,Second Class
ORD04097,2024-12-28,2024-12-29,2024,December,Q4,CUST2623,Ankit,Corporate,India,Gujarat,Ahmedabad,West,Technology,Keyboard,Keyboard,3483.08,5,20,78.54,1,2.25,Debit Card,Standard Class
ORD04098,2024-10-24,2024-10-29,2024,October,Q4,CUST6540,Sneha,Home Office,India,Maharashtra,Pune,West,Technology,Laptop,Laptop,3902.41,6,15,237.42,5,6.08,Cash,Standard Class
ORD04099,2023-09-16,2023-09-17,2023,September,Q3,CUST9621,Rahul,Home Office,India,Madhya Pradesh,Bhopal,Central,Technology,Keyboard,Keyboard,6837.58,8,20,351.14,1,5.14,UPI,Standard Class
ORD04100,2023-04-10,2023-04-15,2023,April,Q2,CUST7375,Vikas,Home Office,India,Gujarat,Ahmedabad,West,Furniture,Chair,Chair,5856.56,7,10,-157.76,5,-2.69,Credit Card,Standard Class
ORD04101,2023-09-15,2023-09-18,2023,September,Q3,CUST3077,Ritika,Home Office,India,Maharashtra,Nagpur,West,Office Supplies,Pen,Pen,2074.63,8,15,192.09,3,9.26,Credit Card,Same Day
ORD04102,2024-01-30,2024-02-02,2024,January,Q1,CUST7878,Rohan,Corporate,India,Maharashtra,Nagpur,West,Furniture,Table,Table,9382.1,4,20,769.69,3,8.2,Cash,Standard Class
ORD04103,2024-07-18,2024-07-23,2024,July,Q3,CUST1222,Rahul,Home Office,India,Gujarat,Ahmedabad,West,Technology,Laptop,Laptop,6707.93,2,20,263.49,5,3.93,UPI,Standard Class
ORD04104,2024-07-13,2024-07-17,2024,July,Q3,CUST9584,Riya,Home Office,India,Delhi,New Delhi,North,Furniture,Bookcase,Bookcase,1444.93,9,5,-42.64,4,-2.95,UPI,Second Class
ORD04105,2024-07-09,2024-07-10,2024,July,Q3,CUST7949,Akash,Home Office,India,Delhi,New Delhi,North,Furniture,Bookcase,Bookcase,3193.05,2,0,16.54,1,0.52,UPI,Second Class
ORD04106,2023-06-21,2023-06-22,2023,June,Q2,CUST7002,Karan,Consumer,India,Maharashtra,Nagpur,West,Office Supplies,Marker,Marker,1905.3,7,15,412.05,1,21.63,Credit Card,Standard Class
ORD04107,2023-05-18,2023-05-23,2023,May,Q2,CUST3731,Simran,Corporate,India,Gujarat,Ahmedabad,West,Technology,Laptop,Laptop,355.21,3,15,51.59,5,14.52,UPI,Same Day
ORD04108,2023-06-21,2023-06-27,2023,June,Q2,CUST7398,Sneha,Home Office,India,Maharashtra,Pune,West,Office Supplies,Pen,Pen,3918.72,5,20,498.82,6,12.73,Net Banking,Same Day
ORD04109,2023-04-01,2023-04-02,2023,April,Q2,CUST3307,Pooja,Consumer,India,Madhya Pradesh,Bhopal,Central,Office Supplies,Paper,Paper,5715.74,6,20,341.11,1,5.97,Credit Card,First Class
ORD04110,2023-09-26,2023-09-30,2023,September,Q3,CUST4532,Deepak,Home Office,India,Gujarat,Surat,West,Technology,Printer,Printer,3092.07,9,5,639.1,4,20.67,Cash,Same Day
ORD04111,2024-01-10,2024-01-12,2024,January,Q1,CUST1304,Ankit,Home Office,India,Delhi,New Delhi,North,Technology,Keyboard,Keyboard,8738.51,9,15,152.08,2,1.74,Debit Card,Standard Class
ORD04112,2024-04-24,2024-04-29,2024,April,Q2,CUST6370,Rohan,Home Office,India,Karnataka,Bengaluru,South,Office Supplies,Paper,Paper,1156.66,2,15,305.62,5,26.42,Cash,Second Class
ORD04113,2023-03-24,2023-03-31,2023,March,Q1,CUST2164,Shweta,Home Office,India,Bihar,Patna,East,Technology,Keyboard,Keyboard,3628.98,5,20,518.8,7,14.3,Cash,Same Day
ORD04114,2023-11-05,2023-11-10,2023,November,Q4,CUST8925,Karan,Home Office,India,Madhya Pradesh,Indore,Central,Office Supplies,Paper,Paper,3723.52,6,20,-22.23,5,-0.6,Credit Card,Standard Class
ORD04115,2024-02-12,2024-02-15,2024,February,Q1,CUST9849,Rahul,Corporate,India,Delhi,New Delhi,North,Technology,Printer,Printer,5975.45,9,20,799.51,3,13.38,UPI,Standard Class
